session_id,outcome,color
12083625,8,CT
12083626,4,T
12083627,13,CT
12083628,5,T
12083629,5,T
12083630,5,T
12083631,9,CT
12083632,9,CT
12083633,5,T
12083634,7,T
12083635,2,T
12083636,13,CT
12083637,11,CT
12083638,12,CT
12083639,9,CT
12083640,5,T
12083641,4,T
12083642,6,T
12083643,8,CT
12083644,14,CT
12083645,11,CT
12083646,13,CT
12083647,5,T
12083648,4,T
12083649,3,T
12083650,7,T
12083651,1,T
12083652,13,CT
12083653,0,Bonus
12083654,3,T
12083655,4,T
12083656,0,Bonus
12083657,8,CT
12083658,0,Bonus
12083659,8,CT
12083660,5,T
12083661,9,CT
12083662,7,T
12083663,13,CT
12083664,3,T
12083665,1,T
12083666,11,CT
12083667,8,CT
12083668,0,Bonus
12083669,8,CT
12083670,0,Bonus
12083671,5,T
12083672,8,CT
12083673,10,CT
12083674,5,T
12083675,3,T
12083676,8,CT
12083677,2,T
12083678,7,T
12083679,11,CT
12083680,4,T
12083681,11,CT
12083682,4,T
12083683,14,CT
12083684,14,CT
12083685,5,T
12083686,5,T
12083687,3,T
12083688,12,CT
12083689,3,T
12083690,12,CT
12083691,12,CT
12083692,8,CT
12083693,13,CT
12083694,10,CT
12083695,5,T
12083696,8,CT
12083697,13,CT
12083698,8,CT
12083699,7,T
12083700,13,CT
12083701,4,T
12083702,14,CT
12083703,13,CT
12083704,9,CT
12083705,11,CT
12083706,9,CT
12083707,5,T
12083708,5,T
12083709,14,CT
12083710,3,T
12083711,0,Bonus
12083712,14,CT
12083713,11,CT
12083714,1,T
12083715,3,T
12083716,8,CT
12083717,3,T
12083718,0,Bonus
12083719,3,T
12083720,11,CT
12083721,3,T
12083722,3,T
12083723,5,T
12083724,9,CT
12083725,3,T
12083726,3,T
12083727,0,Bonus
12083728,11,CT
12083729,2,T
12083730,3,T
12083731,9,CT
12083732,9,CT
12083733,6,T
12083734,8,CT
12083735,10,CT
12083736,1,T
12083737,9,CT
12083738,14,CT
12083739,7,T
12083740,0,Bonus
12083741,12,CT
12083742,3,T
12083743,7,T
12083744,0,Bonus
12083745,9,CT
12083746,0,Bonus
12083747,11,CT
12083748,0,Bonus
12083749,11,CT
12083750,9,CT
12083751,11,CT
12083752,13,CT
12083753,9,CT
12083754,10,CT
12083755,7,T
12083756,13,CT
12083757,7,T
12083758,3,T
12083759,11,CT
12083760,14,CT
12083761,9,CT
12083762,7,T
12083763,6,T
12083764,14,CT
12083765,4,T
12083766,7,T
12083767,9,CT
12083768,13,CT
12083769,4,T
12083770,11,CT
12083771,6,T
12083772,3,T
12083773,7,T
12083774,0,Bonus
12083775,1,T
12083776,10,CT
12083777,13,CT
12083778,5,T
12083779,8,CT
12083780,0,Bonus
12083781,12,CT
12083782,8,CT
12083783,0,Bonus
12083784,5,T
12083785,7,T
12083786,6,T
12083787,9,CT
12083788,2,T
12083789,11,CT
12083790,0,Bonus
12083791,2,T
12083792,6,T
12083793,3,T
12083794,12,CT
12083795,1,T
12083796,8,CT
12083797,8,CT
12083798,9,CT
12083799,0,Bonus
12083800,6,T
12083801,6,T
12083802,10,CT
12083803,14,CT
12083804,7,T
12083805,9,CT
12083806,13,CT
12083807,12,CT
12083808,13,CT
12083809,11,CT
12083810,5,T
12083811,0,Bonus
12083812,5,T
12083813,11,CT
12083814,12,CT
12083815,0,Bonus
12083816,1,T
12083817,0,Bonus
12083818,14,CT
12083819,12,CT
12083820,1,T
12083821,5,T
12083822,5,T
12083823,5,T
12083824,12,CT
12083825,11,CT
12083826,5,T
12083827,8,CT
12083828,11,CT
12083829,10,CT
12083830,7,T
12083831,4,T
12083832,9,CT
12083833,4,T
12083834,7,T
12083835,14,CT
12083836,11,CT
12083837,6,T
12083838,13,CT
12083839,2,T
12083840,10,CT
12083841,4,T
12083842,9,CT
12083843,3,T
12083844,3,T
12083845,2,T
12083846,10,CT
12083847,5,T
12083848,8,CT
12083849,11,CT
12083850,1,T
12083851,12,CT
12083852,4,T
12083853,7,T
12083854,0,Bonus
12083855,4,T
12083856,3,T
12083857,0,Bonus
12083858,10,CT
12083859,2,T
12083860,12,CT
12083861,9,CT
12083862,3,T
12083863,13,CT
12083864,6,T
12083865,14,CT
12083866,14,CT
12083867,7,T
12083868,5,T
12083869,0,Bonus
12083870,1,T
12083871,14,CT
12083872,5,T
12083873,8,CT
12083874,8,CT
12083875,9,CT
12083876,14,CT
12083877,7,T
12083878,11,CT
12083879,8,CT
12083880,13,CT
12083881,10,CT
12083882,10,CT
12083883,0,Bonus
12083884,6,T
12083885,3,T
12083886,12,CT
12083887,7,T
12083888,12,CT
12083889,6,T
12083890,12,CT
12083891,0,Bonus
12083892,12,CT
12083893,9,CT
12083894,3,T
12083895,14,CT
12083896,6,T
12083897,3,T
12083898,5,T
12083899,12,CT
12083900,5,T
12083901,7,T
12083902,11,CT
12083903,8,CT
12083904,12,CT
12083905,13,CT
12083906,4,T
12083907,0,Bonus
12083908,6,T
12083909,12,CT
12083910,13,CT
12083911,9,CT
12083912,4,T
12083913,0,Bonus
12083914,2,T
12083915,6,T
12083916,6,T
12083917,9,CT
12083918,12,CT
12083919,0,Bonus
12083920,4,T
12083921,9,CT
12083922,13,CT
12083923,0,Bonus
12083924,10,CT
12083925,4,T
12083926,6,T
12083927,1,T
12083928,4,T
12083929,14,CT
12083930,13,CT
12083931,3,T
12083932,6,T
12083933,0,Bonus
12083934,14,CT
12083935,2,T
12083936,0,Bonus
12083937,13,CT
12083938,12,CT
12083939,6,T
12083940,13,CT
12083941,11,CT
12083942,7,T
12083943,13,CT
12083944,8,CT
12083945,11,CT
12083946,7,T
12083947,8,CT
12083948,9,CT
12083949,2,T
12083950,8,CT
12083951,4,T
12083952,6,T
12083953,6,T
12083954,7,T
12083955,6,T
12083956,8,CT
12083957,10,CT
12083958,9,CT
12083959,9,CT
12083960,3,T
12083961,14,CT
12083962,8,CT
12083963,10,CT
12083964,3,T
12083965,14,CT
12083966,9,CT
12083967,2,T
12083968,0,Bonus
12083969,6,T
12083970,12,CT
12083971,2,T
12083972,7,T
12083973,11,CT
12083974,10,CT
12083975,11,CT
12083976,8,CT
12083977,4,T
12083978,5,T
12083979,0,Bonus
12083980,7,T
12083981,4,T
12083982,5,T
12083983,1,T
12083984,12,CT
12083985,5,T
12083986,12,CT
12083987,12,CT
12083988,0,Bonus
12083989,11,CT
12083990,14,CT
12083991,5,T
12083992,7,T
12083993,13,CT
12083994,13,CT
12083995,5,T
12083996,6,T
12083997,13,CT
12083998,8,CT
12083999,3,T
12084000,7,T
12084001,12,CT
12084002,14,CT
12084003,12,CT
12084004,6,T
12084005,13,CT
12084006,4,T
12084007,4,T
12084008,8,CT
12084009,1,T
12084010,0,Bonus
12084011,8,CT
12084012,3,T
12084013,1,T
12084014,4,T
12084015,6,T
12084016,8,CT
12084017,13,CT
12084018,12,CT
12084019,1,T
12084020,2,T
12084021,13,CT
12084022,1,T
12084023,3,T
12084024,4,T
12084025,9,CT
12084026,8,CT
12084027,11,CT
12084028,9,CT
12084029,11,CT
12084030,11,CT
12084031,5,T
12084032,10,CT
12084033,1,T
12084034,0,Bonus
12084035,13,CT
12084036,12,CT
12084037,13,CT
12084038,1,T
12084039,12,CT
12084040,4,T
12084041,11,CT
12084042,11,CT
12084043,12,CT
12084044,2,T
12084045,14,CT
12084046,10,CT
12084047,14,CT
12084048,8,CT
12084049,1,T
12084050,9,CT
12084051,2,T
12084052,3,T
12084053,12,CT
12084054,13,CT
12084055,6,T
12084056,3,T
12084057,2,T
12084058,3,T
12084059,0,Bonus
12084060,3,T
12084061,3,T
12084062,8,CT
12084063,2,T
12084064,11,CT
12084065,6,T
12084066,5,T
12084067,11,CT
12084068,7,T
12084069,11,CT
12084070,11,CT
12084071,10,CT
12084072,7,T
12084073,12,CT
12084074,13,CT
12084075,12,CT
12084076,12,CT
12084077,13,CT
12084078,1,T
12084079,13,CT
12084080,6,T
12084081,6,T
12084082,0,Bonus
12084083,1,T
12084084,6,T
12084085,11,CT
12084086,7,T
12084087,12,CT
12084088,9,CT
12084089,1,T
12084090,5,T
12084091,3,T
12084092,0,Bonus
12084093,3,T
12084094,7,T
12084095,9,CT
12084096,4,T
12084097,6,T
12084098,13,CT
12084099,5,T
12084100,6,T
12084101,4,T
12084102,14,CT
12084103,1,T
12084104,4,T
12084105,5,T
12084106,9,CT
12084107,5,T
12084108,1,T
12084109,1,T
12084110,4,T
12084111,13,CT
12084112,8,CT
12084113,8,CT
12084114,12,CT
12084115,8,CT
12084116,10,CT
12084117,8,CT
12084118,1,T
12084119,8,CT
12084120,1,T
12084121,1,T
12084122,2,T
12084123,11,CT
12084124,4,T
12084125,3,T
12084126,12,CT
12084127,9,CT
12084128,3,T
12084129,10,CT
12084130,4,T
12084131,12,CT
12084132,1,T
12084133,13,CT
12084134,12,CT
12084135,10,CT
12084136,0,Bonus
12084137,9,CT
12084138,9,CT
12084139,14,CT
12084140,5,T
12084141,10,CT
12084142,13,CT
12084143,7,T
12084144,8,CT
12084145,14,CT
12084146,2,T
12084147,8,CT
12084148,2,T
12084149,10,CT
12084150,14,CT
12084151,7,T
12084152,2,T
12084153,2,T
12084154,10,CT
12084155,3,T
12084156,13,CT
12084157,12,CT
12084158,2,T
12084159,4,T
12084160,3,T
12084161,10,CT
12084162,14,CT
12084163,13,CT
12084164,14,CT
12084165,10,CT
12084166,5,T
12084167,1,T
12084168,10,CT
12084169,9,CT
12084170,9,CT
12084171,14,CT
12084172,3,T
12084173,2,T
12084174,9,CT
12084175,14,CT
12084176,11,CT
12084177,2,T
12084178,1,T
12084179,7,T
12084180,6,T
12084181,0,Bonus
12084182,1,T
12084183,12,CT
12084184,2,T
12084185,14,CT
12084186,13,CT
12084187,13,CT
12084188,13,CT
12084189,14,CT
12084190,4,T
12084191,7,T
12084192,5,T
12084193,3,T
12084194,1,T
12084195,5,T
12084196,8,CT
12084197,3,T
12084198,0,Bonus
12084199,5,T
12084200,3,T
12084201,0,Bonus
12084202,1,T
12084203,0,Bonus
12084204,0,Bonus
12084205,10,CT
12084206,6,T
12084207,1,T
12084208,10,CT
12084209,12,CT
12084210,1,T
12084211,3,T
12084212,9,CT
12084213,6,T
12084214,10,CT
12084215,8,CT
12084216,2,T
12084217,10,CT
12084218,8,CT
12084219,7,T
12084220,11,CT
12084221,8,CT
12084222,0,Bonus
12084223,10,CT
12084224,2,T
12084225,5,T
12084226,4,T
12084227,8,CT
12084228,12,CT
12084229,11,CT
12084230,7,T
12084231,6,T
12084232,7,T
12084233,10,CT
12084234,4,T
12084235,7,T
12084236,3,T
12084237,10,CT
12084238,1,T
12084239,5,T
12084240,0,Bonus
12084241,13,CT
12084242,9,CT
12084243,5,T
12084244,13,CT
12084245,13,CT
12084246,11,CT
12084247,12,CT
12084248,3,T
12084249,9,CT
12084250,1,T
12084251,0,Bonus
12084252,13,CT
12084253,2,T
12084254,0,Bonus
12084255,14,CT
12084256,6,T
12084257,6,T
12084258,14,CT
12084259,0,Bonus
12084260,9,CT
12084261,10,CT
12084262,1,T
12084263,2,T
12084264,12,CT
12084265,7,T
12084266,4,T
12084267,10,CT
12084268,14,CT
12084269,2,T
12084270,3,T
12084271,4,T
12084272,1,T
12084273,4,T
12084274,4,T
12084275,4,T
12084276,14,CT
12084277,4,T
12084278,1,T
12084279,11,CT
12084280,1,T
12084281,0,Bonus
12084282,6,T
12084283,12,CT
12084284,6,T
12084285,12,CT
12084286,3,T
12084287,11,CT
12084288,0,Bonus
12084289,12,CT
12084290,12,CT
12084291,9,CT
12084292,1,T
12084293,8,CT
12084294,9,CT
12084295,5,T
12084296,1,T
12084297,0,Bonus
12084298,9,CT
12084299,3,T
12084300,12,CT
12084301,10,CT
12084302,10,CT
12084303,11,CT
12084304,6,T
12084305,7,T
12084306,6,T
12084307,3,T
12084308,11,CT
12084309,2,T
12084310,9,CT
12084311,4,T
12084312,3,T
12084313,13,CT
12084314,10,CT
12084315,8,CT
12084316,12,CT
12084317,7,T
12084318,7,T
12084319,2,T
12084320,11,CT
12084321,12,CT
12084322,10,CT
12084323,2,T
12084324,9,CT
12084325,3,T
12084326,2,T
12084327,4,T
12084328,8,CT
12084329,1,T
12084330,7,T
12084331,12,CT
12084332,1,T
12084333,10,CT
12084334,7,T
12084335,3,T
12084336,11,CT
12084337,11,CT
12084338,5,T
12084339,1,T
12084340,6,T
12084341,9,CT
12084342,6,T
12084343,11,CT
12084344,9,CT
12084345,5,T
12084346,12,CT
12084347,13,CT
12084348,9,CT
12084349,0,Bonus
12084350,3,T
12084351,7,T
12084352,9,CT
12084353,6,T
12084354,14,CT
12084355,6,T
12084356,6,T
12084357,6,T
12084358,13,CT
12084359,2,T
12084360,4,T
12084361,11,CT
12084362,12,CT
12084363,14,CT
12084364,9,CT
12084365,7,T
12084366,0,Bonus
12084367,1,T
12084368,14,CT
12084369,6,T
12084370,11,CT
12084371,11,CT
12084372,13,CT
12084373,4,T
12084374,8,CT
12084375,8,CT
12084376,12,CT
12084377,5,T
12084378,8,CT
12084379,12,CT
12084380,7,T
12084381,8,CT
12084382,4,T
12084383,0,Bonus
12084384,14,CT
12084385,12,CT
12084386,1,T
12084387,7,T
12084388,10,CT
12084389,4,T
12084390,3,T
12084391,7,T
12084392,8,CT
12084393,3,T
12084394,13,CT
12084395,9,CT
12084396,4,T
12084397,12,CT
12084398,1,T
12084399,8,CT
12084400,12,CT
12084401,4,T
12084402,6,T
12084403,7,T
12084404,14,CT
12084405,9,CT
12084406,8,CT
12084407,8,CT
12084408,1,T
12084409,7,T
12084410,13,CT
12084411,13,CT
12084412,11,CT
12084413,11,CT
12084414,13,CT
12084415,10,CT
12084416,11,CT
12084417,5,T
12084418,5,T
12084419,9,CT
12084420,2,T
12084421,3,T
12084422,13,CT
12084423,5,T
12084424,12,CT
12084425,10,CT
12084426,8,CT
12084427,8,CT
12084428,14,CT
12084429,6,T
12084430,9,CT
12084431,13,CT
12084432,13,CT
12084433,12,CT
12084434,1,T
12084435,0,Bonus
12084436,13,CT
12084437,0,Bonus
12084438,12,CT
12084439,6,T
12084440,11,CT
12084441,6,T
12084442,6,T
12084443,1,T
12084444,11,CT
12084445,14,CT
12084446,8,CT
12084447,11,CT
12084448,9,CT
12084449,14,CT
12084450,8,CT
12084451,11,CT
12084452,12,CT
12084453,1,T
12084454,11,CT
12084455,10,CT
12084456,13,CT
12084457,9,CT
12084458,14,CT
12084459,14,CT
12084460,14,CT
12084461,5,T
12084462,6,T
12084463,6,T
12084464,6,T
12084465,13,CT
12084466,7,T
12084467,3,T
12084468,3,T
12084469,1,T
12084470,14,CT
12084471,11,CT
12084472,12,CT
12084473,7,T
12084474,1,T
12084475,10,CT
12084476,0,Bonus
12084477,11,CT
12084478,5,T
12084479,1,T
12084480,9,CT
12084481,9,CT
12084482,14,CT
12084483,5,T
12084484,9,CT
12084485,12,CT
12084486,9,CT
12084487,3,T
12084488,2,T
12084489,6,T
12084490,13,CT
12084491,13,CT
12084492,14,CT
12084493,4,T
12084494,10,CT
12084495,3,T
12084496,1,T
12084497,12,CT
12084498,0,Bonus
12084499,10,CT
12084500,13,CT
12084501,7,T
12084502,9,CT
12084503,6,T
12084504,12,CT
12084505,3,T
12084506,4,T
12084507,12,CT
12084508,9,CT
12084509,10,CT
12084510,1,T
12084511,11,CT
12084512,5,T
12084513,8,CT
12084514,12,CT
12084515,4,T
12084516,10,CT
12084517,4,T
12084518,7,T
12084519,3,T
12084520,8,CT
12084521,0,Bonus
12084522,7,T
12084523,13,CT
12084524,13,CT
12084525,2,T
12084526,13,CT
12084527,8,CT
12084528,10,CT
12084529,2,T
12084530,4,T
12084531,7,T
12084532,3,T
12084533,11,CT
12084534,14,CT
12084535,5,T
12084536,7,T
12084537,9,CT
12084538,10,CT
12084539,12,CT
12084540,9,CT
12084541,1,T
12084542,12,CT
12084543,3,T
12084544,14,CT
12084545,14,CT
12084546,4,T
12084547,5,T
12084548,9,CT
12084549,9,CT
12084550,0,Bonus
12084551,1,T
12084552,2,T
12084553,13,CT
12084554,14,CT
12084555,1,T
12084556,5,T
12084557,12,CT
12084558,2,T
12084559,0,Bonus
12084560,12,CT
12084561,14,CT
12084562,2,T
12084563,2,T
12084564,13,CT
12084565,2,T
12084566,13,CT
12084567,2,T
12084568,7,T
12084569,2,T
12084570,12,CT
12084571,6,T
12084572,6,T
12084573,4,T
12084574,2,T
12084575,5,T
12084576,2,T
12084577,5,T
12084578,1,T
12084579,10,CT
12084580,14,CT
12084581,11,CT
12084582,4,T
12084583,1,T
12084584,7,T
12084585,8,CT
12084586,14,CT
12084587,14,CT
12084588,10,CT
12084589,4,T
12084590,11,CT
12084591,13,CT
12084592,10,CT
12084593,3,T
12084594,3,T
12084595,7,T
12084596,3,T
12084597,11,CT
12084598,12,CT
12084599,8,CT
12084600,14,CT
12084601,5,T
12084602,4,T
12084603,4,T
12084604,5,T
12084605,8,CT
12084606,10,CT
12084607,9,CT
12084608,13,CT
12084609,4,T
12084610,2,T
12084611,4,T
12084612,3,T
12084613,13,CT
12084614,2,T
12084615,5,T
12084616,3,T
12084617,10,CT
12084618,13,CT
12084619,9,CT
12084620,4,T
12084621,9,CT
12084622,4,T
12084623,0,Bonus
12084624,6,T
12084625,2,T
12084626,0,Bonus
12084627,14,CT
12084628,8,CT
12084629,6,T
12084630,8,CT
12084631,8,CT
12084632,13,CT
12084633,7,T
12084634,0,Bonus
12084635,7,T
12084636,0,Bonus
12084637,6,T
12084638,0,Bonus
12084639,3,T
12084640,3,T
12084641,6,T
12084642,7,T
12084643,9,CT
12084644,3,T
12084645,7,T
12084646,10,CT
12084647,6,T
12084648,13,CT
12084649,8,CT
12084650,11,CT
12084651,9,CT
12084652,3,T
12084653,9,CT
12084654,2,T
12084655,5,T
12084656,4,T
12084657,12,CT
12084658,0,Bonus
12084659,5,T
12084660,3,T
12084661,2,T
12084662,11,CT
12084663,11,CT
12084664,9,CT
12084665,9,CT
12084666,6,T
12084667,3,T
12084668,6,T
12084669,14,CT
12084670,5,T
12084671,7,T
12084672,3,T
12084673,2,T
12084674,11,CT
12084675,12,CT
12084676,5,T
