session_id,outcome,color
12148404,1,T
12148405,3,T
12148406,9,CT
12148407,2,T
12148408,1,T
12148409,8,CT
12148410,14,CT
12148411,12,CT
12148412,12,CT
12148413,0,Bonus
12148414,6,T
12148415,5,T
12148416,10,CT
12148417,14,CT
12148418,12,CT
12148419,11,CT
12148420,6,T
12148421,10,CT
12148422,11,CT
12148423,4,T
12148424,4,T
12148425,6,T
12148426,3,T
12148427,2,T
12148428,4,T
12148429,5,T
12148430,4,T
12148431,2,T
12148432,2,T
12148433,1,T
12148434,14,CT
12148435,2,T
12148436,0,Bonus
12148437,2,T
12148438,10,CT
12148439,10,CT
12148440,0,Bonus
12148441,2,T
12148442,11,CT
12148443,8,CT
12148444,5,T
12148445,8,CT
12148446,3,T
12148447,12,CT
12148448,13,CT
12148449,7,T
12148450,10,CT
12148451,6,T
12148452,7,T
12148453,10,CT
12148454,9,CT
12148455,14,CT
12148456,0,Bonus
12148457,10,CT
12148458,13,CT
12148459,12,CT
12148460,12,CT
12148461,10,CT
12148462,13,CT
12148463,7,T
12148464,5,T
12148465,12,CT
12148466,5,T
12148467,5,T
12148468,5,T
12148469,14,CT
12148470,0,Bonus
12148471,14,CT
12148472,4,T
12148473,11,CT
12148474,7,T
12148475,0,Bonus
12148476,1,T
12148477,7,T
12148478,4,T
12148479,7,T
12148480,8,CT
12148481,14,CT
12148482,2,T
12148483,6,T
12148484,12,CT
12148485,5,T
12148486,0,Bonus
12148487,5,T
12148488,10,CT
12148489,1,T
12148490,5,T
12148491,1,T
12148492,7,T
12148493,7,T
12148494,3,T
12148495,1,T
12148496,8,CT
12148497,8,CT
12148498,4,T
12148499,3,T
12148500,12,CT
12148501,4,T
12148502,5,T
12148503,0,Bonus
12148504,2,T
12148505,11,CT
12148506,4,T
12148507,6,T
12148508,10,CT
12148509,12,CT
12148510,2,T
12148511,9,CT
12148512,8,CT
12148513,2,T
12148514,6,T
12148515,14,CT
12148516,12,CT
12148517,10,CT
12148518,14,CT
12148519,0,Bonus
12148520,6,T
12148521,13,CT
12148522,12,CT
12148523,7,T
12148524,10,CT
12148525,3,T
12148526,3,T
12148527,6,T
12148528,5,T
12148529,5,T
12148530,10,CT
12148531,3,T
12148532,14,CT
12148533,12,CT
12148534,1,T
12148535,2,T
12148536,8,CT
12148537,11,CT
12148538,14,CT
12148539,10,CT
12148540,4,T
12148541,9,CT
12148542,9,CT
12148543,1,T
12148544,8,CT
12148545,9,CT
12148546,7,T
12148547,3,T
12148548,12,CT
12148549,0,Bonus
12148550,13,CT
12148551,0,Bonus
12148552,2,T
12148553,12,CT
12148554,6,T
12148555,0,Bonus
12148556,4,T
12148557,14,CT
12148558,1,T
12148559,8,CT
12148560,4,T
12148561,3,T
12148562,3,T
12148563,0,Bonus
12148564,14,CT
12148565,12,CT
12148566,12,CT
12148567,8,CT
12148568,1,T
12148569,9,CT
12148570,13,CT
12148571,9,CT
12148572,13,CT
12148573,10,CT
12148574,5,T
12148575,13,CT
12148576,3,T
12148577,9,CT
12148578,3,T
12148579,6,T
12148580,10,CT
12148581,5,T
12148582,11,CT
12148583,3,T
12148584,14,CT
12148585,3,T
12148586,6,T
12148587,0,Bonus
12148588,7,T
12148589,7,T
12148590,1,T
12148591,13,CT
12148592,3,T
12148593,13,CT
12148594,9,CT
12148595,11,CT
12148596,14,CT
12148597,8,CT
12148598,5,T
12148599,12,CT
12148600,5,T
12148601,3,T
12148602,2,T
12148603,9,CT
12148604,3,T
12148605,4,T
12148606,6,T
12148607,5,T
12148608,7,T
12148609,6,T
12148610,9,CT
12148611,3,T
12148612,11,CT
12148613,3,T
12148614,9,CT
12148615,10,CT
12148616,3,T
12148617,8,CT
12148618,6,T
12148619,9,CT
12148620,14,CT
12148621,8,CT
12148622,0,Bonus
12148623,5,T
12148624,3,T
12148625,8,CT
12148626,8,CT
12148627,14,CT
12148628,12,CT
12148629,8,CT
12148630,10,CT
12148631,14,CT
12148632,8,CT
12148633,13,CT
12148634,5,T
12148635,12,CT
12148636,7,T
12148637,10,CT
12148638,11,CT
12148639,13,CT
12148640,14,CT
12148641,8,CT
12148642,1,T
12148643,7,T
12148644,1,T
12148645,9,CT
12148646,1,T
12148647,10,CT
12148648,11,CT
12148649,10,CT
12148650,1,T
12148651,1,T
12148652,11,CT
12148653,9,CT
12148654,13,CT
12148655,0,Bonus
12148656,5,T
12148657,5,T
12148658,7,T
12148659,13,CT
12148660,13,CT
12148661,8,CT
12148662,4,T
12148663,6,T
12148664,13,CT
12148665,13,CT
12148666,13,CT
12148667,4,T
12148668,12,CT
12148669,2,T
12148670,6,T
12148671,13,CT
12148672,12,CT
12148673,4,T
12148674,5,T
12148675,1,T
12148676,7,T
12148677,14,CT
12148678,4,T
12148679,10,CT
12148680,8,CT
12148681,0,Bonus
12148682,4,T
12148683,12,CT
12148684,9,CT
12148685,4,T
12148686,4,T
12148687,14,CT
12148688,4,T
12148689,2,T
12148690,0,Bonus
12148691,8,CT
12148692,4,T
12148693,2,T
12148694,10,CT
12148695,5,T
12148696,1,T
12148697,11,CT
12148698,3,T
12148699,5,T
12148700,13,CT
12148701,7,T
12148702,2,T
12148703,9,CT
12148704,0,Bonus
12148705,12,CT
12148706,9,CT
12148707,1,T
12148708,4,T
12148709,9,CT
12148710,5,T
12148711,14,CT
12148712,8,CT
12148713,11,CT
12148714,0,Bonus
12148715,1,T
12148716,10,CT
12148717,13,CT
12148718,4,T
12148719,6,T
12148720,4,T
12148721,1,T
12148722,10,CT
12148723,12,CT
12148724,2,T
12148725,8,CT
12148726,10,CT
12148727,2,T
12148728,1,T
12148729,3,T
12148730,3,T
12148731,9,CT
12148732,2,T
12148733,13,CT
12148734,9,CT
12148735,13,CT
12148736,4,T
12148737,2,T
12148738,10,CT
12148739,12,CT
12148740,4,T
12148741,10,CT
12148742,1,T
12148743,5,T
12148744,4,T
12148745,7,T
12148746,12,CT
12148747,7,T
12148748,4,T
12148749,5,T
12148750,10,CT
12148751,0,Bonus
12148752,14,CT
12148753,10,CT
12148754,2,T
12148755,5,T
12148756,4,T
12148757,0,Bonus
12148758,6,T
12148759,3,T
12148760,0,Bonus
12148761,12,CT
12148762,10,CT
12148763,6,T
12148764,12,CT
12148765,8,CT
12148766,6,T
12148767,3,T
12148768,7,T
12148769,14,CT
12148770,0,Bonus
12148771,2,T
12148772,6,T
12148773,3,T
12148774,4,T
12148775,1,T
12148776,11,CT
12148777,13,CT
12148778,13,CT
12148779,8,CT
12148780,8,CT
12148781,5,T
12148782,14,CT
12148783,0,Bonus
12148784,9,CT
12148785,8,CT
12148786,13,CT
12148787,9,CT
12148788,10,CT
12148789,14,CT
12148790,14,CT
12148791,7,T
12148792,7,T
12148793,7,T
12148794,5,T
12148795,12,CT
12148796,5,T
12148797,5,T
12148798,14,CT
12148799,3,T
12148800,14,CT
12148801,6,T
12148802,4,T
12148803,1,T
12148804,8,CT
12148805,1,T
12148806,8,CT
12148807,6,T
12148808,6,T
12148809,10,CT
12148810,2,T
12148811,1,T
12148812,4,T
12148813,14,CT
12148814,5,T
12148815,3,T
12148816,0,Bonus
12148817,6,T
12148818,13,CT
12148819,4,T
12148820,8,CT
12148821,13,CT
12148822,11,CT
12148823,13,CT
12148824,5,T
12148825,11,CT
12148826,4,T
12148827,12,CT
12148828,12,CT
12148829,4,T
12148830,10,CT
12148831,6,T
12148832,5,T
12148833,10,CT
12148834,11,CT
12148835,3,T
12148836,9,CT
12148837,0,Bonus
12148838,0,Bonus
12148839,12,CT
12148840,11,CT
12148841,9,CT
12148842,9,CT
12148843,2,T
12148844,11,CT
12148845,3,T
12148846,14,CT
12148847,9,CT
12148848,7,T
12148849,6,T
12148850,3,T
12148851,4,T
12148852,8,CT
12148853,8,CT
12148854,6,T
12148855,2,T
12148856,5,T
12148857,10,CT
12148858,9,CT
12148859,3,T
12148860,11,CT
12148861,10,CT
12148862,10,CT
12148863,14,CT
12148864,12,CT
12148865,2,T
12148866,3,T
12148867,0,Bonus
12148868,5,T
12148869,4,T
12148870,9,CT
12148871,1,T
12148872,10,CT
12148873,6,T
12148874,10,CT
12148875,2,T
12148876,7,T
12148877,9,CT
12148878,6,T
12148879,7,T
12148880,5,T
12148881,0,Bonus
12148882,5,T
12148883,13,CT
12148884,7,T
12148885,14,CT
12148886,2,T
12148887,9,CT
12148888,8,CT
12148889,10,CT
12148890,13,CT
12148891,12,CT
12148892,6,T
12148893,12,CT
12148894,6,T
12148895,3,T
12148896,11,CT
12148897,9,CT
12148898,2,T
12148899,9,CT
12148900,8,CT
12148901,10,CT
12148902,11,CT
12148903,2,T
12148904,9,CT
12148905,12,CT
12148906,4,T
12148907,8,CT
12148908,8,CT
12148909,12,CT
12148910,12,CT
12148911,9,CT
12148912,8,CT
12148913,3,T
12148914,12,CT
12148915,11,CT
12148916,3,T
12148917,5,T
12148918,14,CT
12148919,14,CT
12148920,4,T
12148921,5,T
12148922,12,CT
12148923,9,CT
12148924,2,T
12148925,9,CT
12148926,1,T
12148927,12,CT
12148928,5,T
12148929,5,T
12148930,6,T
12148931,9,CT
12148932,10,CT
12148933,13,CT
12148934,9,CT
12148935,11,CT
12148936,8,CT
12148937,14,CT
12148938,1,T
12148939,8,CT
12148940,9,CT
12148941,14,CT
12148942,0,Bonus
12148943,9,CT
12148944,8,CT
12148945,5,T
12148946,14,CT
12148947,12,CT
12148948,4,T
12148949,8,CT
12148950,2,T
12148951,10,CT
12148952,2,T
12148953,3,T
12148954,2,T
12148955,6,T
12148956,4,T
12148957,3,T
12148958,6,T
12148959,5,T
12148960,1,T
12148961,9,CT
12148962,10,CT
12148963,12,CT
12148964,4,T
12148965,2,T
12148966,0,Bonus
12148967,14,CT
12148968,10,CT
12148969,0,Bonus
12148970,7,T
12148971,14,CT
12148972,6,T
12148973,12,CT
12148974,11,CT
12148975,11,CT
12148976,14,CT
12148977,12,CT
12148978,1,T
12148979,0,Bonus
12148980,0,Bonus
12148981,4,T
12148982,5,T
12148983,10,CT
12148984,12,CT
12148985,3,T
12148986,3,T
12148987,11,CT
12148988,12,CT
12148989,1,T
12148990,8,CT
12148991,2,T
12148992,14,CT
12148993,11,CT
12148994,9,CT
12148995,4,T
12148996,9,CT
12148997,3,T
12148998,11,CT
12148999,12,CT
12149000,10,CT
12149001,13,CT
12149002,13,CT
12149003,3,T
12149004,13,CT
12149005,11,CT
12149006,10,CT
12149007,12,CT
12149008,1,T
12149009,13,CT
12149010,5,T
12149011,3,T
12149012,10,CT
12149013,13,CT
12149014,13,CT
12149015,7,T
12149016,9,CT
12149017,10,CT
12149018,10,CT
12149019,10,CT
12149020,11,CT
12149021,3,T
12149022,5,T
12149023,1,T
12149024,12,CT
12149025,2,T
12149026,4,T
12149027,12,CT
12149028,3,T
12149029,11,CT
12149030,13,CT
12149031,9,CT
12149032,8,CT
12149033,7,T
12149034,9,CT
12149035,7,T
12149036,1,T
12149037,3,T
12149038,13,CT
12149039,11,CT
12149040,8,CT
12149041,13,CT
12149042,11,CT
12149043,1,T
12149044,11,CT
12149045,9,CT
12149046,6,T
12149047,0,Bonus
12149048,2,T
12149049,11,CT
12149050,5,T
12149051,7,T
12149052,2,T
12149053,0,Bonus
12149054,7,T
12149055,10,CT
12149056,6,T
12149057,10,CT
12149058,9,CT
12149059,7,T
12149060,11,CT
12149061,3,T
12149062,14,CT
12149063,7,T
12149064,8,CT
12149065,3,T
12149066,13,CT
12149067,0,Bonus
12149068,14,CT
12149069,0,Bonus
12149070,8,CT
12149071,11,CT
12149072,11,CT
12149073,2,T
12149074,13,CT
12149075,14,CT
12149076,4,T
12149077,12,CT
12149078,1,T
12149079,6,T
12149080,0,Bonus
12149081,14,CT
12149082,5,T
12149083,10,CT
12149084,13,CT
12149085,12,CT
12149086,3,T
12149087,7,T
12149088,8,CT
12149089,14,CT
12149090,9,CT
12149091,4,T
12149092,14,CT
12149093,11,CT
12149094,8,CT
12149095,11,CT
12149096,8,CT
12149097,6,T
12149098,8,CT
12149099,1,T
12149100,3,T
12149101,13,CT
12149102,12,CT
12149103,3,T
12149104,12,CT
12149105,2,T
12149106,2,T
12149107,3,T
12149108,2,T
12149109,3,T
12149110,12,CT
12149111,11,CT
12149112,9,CT
12149113,5,T
12149114,0,Bonus
12149115,9,CT
12149116,9,CT
12149117,9,CT
12149118,12,CT
12149119,2,T
12149120,5,T
12149121,13,CT
12149122,1,T
12149123,14,CT
12149124,6,T
12149125,5,T
12149126,5,T
12149127,4,T
12149128,4,T
12149129,6,T
12149130,5,T
12149131,4,T
12149132,3,T
12149133,12,CT
12149134,14,CT
12149135,7,T
12149136,12,CT
12149137,7,T
12149138,11,CT
12149139,4,T
12149140,3,T
12149141,4,T
12149142,0,Bonus
12149143,14,CT
12149144,0,Bonus
12149145,5,T
12149146,0,Bonus
12149147,14,CT
12149148,13,CT
12149149,13,CT
12149150,8,CT
12149151,9,CT
12149152,12,CT
12149153,4,T
12149154,9,CT
12149155,3,T
12149156,5,T
12149157,10,CT
12149158,0,Bonus
12149159,5,T
12149160,5,T
12149161,13,CT
12149162,14,CT
12149163,13,CT
12149164,1,T
12149165,7,T
12149166,4,T
12149167,4,T
12149168,7,T
12149169,0,Bonus
12149170,2,T
12149171,13,CT
12149172,8,CT
12149173,1,T
12149174,14,CT
12149175,1,T
12149176,8,CT
12149177,4,T
12149178,6,T
12149179,6,T
12149180,4,T
12149181,11,CT
12149182,11,CT
12149183,13,CT
12149184,5,T
12149185,11,CT
12149186,12,CT
12149187,12,CT
12149188,4,T
12149189,7,T
12149190,12,CT
12149191,11,CT
12149192,3,T
12149193,14,CT
12149194,2,T
12149195,10,CT
12149196,3,T
12149197,14,CT
12149198,14,CT
12149199,5,T
12149200,5,T
12149201,1,T
12149202,12,CT
12149203,8,CT
12149204,14,CT
12149205,7,T
12149206,14,CT
12149207,10,CT
12149208,11,CT
12149209,9,CT
12149210,13,CT
12149211,14,CT
