session_id,outcome,color
12108450,6,T
12108451,10,CT
12108452,0,Bonus
12108453,1,T
12108454,3,T
12108455,8,CT
12108456,12,CT
12108457,3,T
12108458,12,CT
12108459,5,T
12108460,9,CT
12108461,11,CT
12108462,10,CT
12108463,13,CT
12108464,6,T
12108465,13,CT
12108466,5,T
12108467,10,CT
12108468,12,CT
12108469,7,T
12108470,3,T
12108471,9,CT
12108472,12,CT
12108473,13,CT
12108474,2,T
12108475,5,T
12108476,4,T
12108477,13,CT
12108478,2,T
12108479,1,T
12108480,8,CT
12108481,13,CT
12108482,9,CT
12108483,12,CT
12108484,2,T
12108485,2,T
12108486,3,T
12108487,13,CT
12108488,5,T
12108489,3,T
12108490,1,T
12108491,3,T
12108492,1,T
12108493,10,CT
12108494,12,CT
12108495,11,CT
12108496,7,T
12108497,8,CT
12108498,13,CT
12108499,12,CT
12108500,7,T
12108501,10,CT
12108502,1,T
12108503,1,T
12108504,0,Bonus
12108505,5,T
12108506,6,T
12108507,11,CT
12108508,8,CT
12108509,5,T
12108510,5,T
12108511,10,CT
12108512,12,CT
12108513,12,CT
12108514,11,CT
12108515,8,CT
12108516,12,CT
12108517,14,CT
12108518,9,CT
12108519,5,T
12108520,12,CT
12108521,8,CT
12108522,9,CT
12108523,2,T
12108524,12,CT
12108525,1,T
12108526,6,T
12108527,3,T
12108528,2,T
12108529,14,CT
12108530,12,CT
12108531,0,Bonus
12108532,4,T
12108533,7,T
12108534,12,CT
12108535,7,T
12108536,10,CT
12108537,5,T
12108538,8,CT
12108539,0,Bonus
12108540,13,CT
12108541,8,CT
12108542,7,T
12108543,12,CT
12108544,8,CT
12108545,11,CT
12108546,5,T
12108547,9,CT
12108548,11,CT
12108549,5,T
12108550,12,CT
12108551,13,CT
12108552,8,CT
12108553,13,CT
12108554,7,T
12108555,6,T
12108556,10,CT
12108557,7,T
12108558,1,T
12108559,12,CT
12108560,9,CT
12108561,5,T
12108562,6,T
12108563,2,T
12108564,5,T
12108565,13,CT
12108566,12,CT
12108567,1,T
12108568,5,T
12108569,6,T
12108570,4,T
12108571,13,CT
12108572,5,T
12108573,2,T
12108574,10,CT
12108575,3,T
12108576,9,CT
12108577,5,T
12108578,10,CT
12108579,10,CT
12108580,4,T
12108581,12,CT
12108582,7,T
12108583,10,CT
12108584,3,T
12108585,7,T
12108586,8,CT
12108587,6,T
12108588,8,CT
12108589,6,T
12108590,14,CT
12108591,1,T
12108592,8,CT
12108593,0,Bonus
12108594,2,T
12108595,0,Bonus
12108596,1,T
12108597,1,T
12108598,2,T
12108599,5,T
12108600,6,T
12108601,7,T
12108602,5,T
12108603,9,CT
12108604,0,Bonus
12108605,5,T
12108606,0,Bonus
12108607,14,CT
12108608,1,T
12108609,14,CT
12108610,10,CT
12108611,5,T
12108612,8,CT
12108613,9,CT
12108614,13,CT
12108615,5,T
12108616,6,T
12108617,7,T
12108618,8,CT
12108619,13,CT
12108620,13,CT
12108621,5,T
12108622,7,T
12108623,10,CT
12108624,3,T
12108625,10,CT
12108626,13,CT
12108627,6,T
12108628,8,CT
12108629,13,CT
12108630,10,CT
12108631,6,T
12108632,6,T
12108633,5,T
12108634,12,CT
12108635,2,T
12108636,10,CT
12108637,14,CT
12108638,9,CT
12108639,4,T
12108640,9,CT
12108641,0,Bonus
12108642,11,CT
12108643,2,T
12108644,0,Bonus
12108645,0,Bonus
12108646,10,CT
12108647,2,T
12108648,8,CT
12108649,6,T
12108650,8,CT
12108651,1,T
12108652,6,T
12108653,4,T
12108654,4,T
12108655,6,T
12108656,11,CT
12108657,6,T
12108658,3,T
12108659,11,CT
12108660,6,T
12108661,0,Bonus
12108662,10,CT
12108663,6,T
12108664,10,CT
12108665,8,CT
12108666,11,CT
12108667,13,CT
12108668,10,CT
12108669,5,T
12108670,4,T
12108671,7,T
12108672,3,T
12108673,9,CT
12108674,12,CT
12108675,11,CT
12108676,0,Bonus
12108677,12,CT
12108678,11,CT
12108679,5,T
12108680,13,CT
12108681,7,T
12108682,2,T
12108683,9,CT
12108684,8,CT
12108685,3,T
12108686,11,CT
12108687,8,CT
12108688,1,T
12108689,7,T
12108690,1,T
12108691,10,CT
12108692,12,CT
12108693,11,CT
12108694,9,CT
12108695,12,CT
12108696,11,CT
12108697,11,CT
12108698,14,CT
12108699,10,CT
12108700,4,T
12108701,12,CT
12108702,5,T
12108703,9,CT
12108704,1,T
12108705,12,CT
12108706,1,T
12108707,0,Bonus
12108708,5,T
12108709,7,T
12108710,12,CT
12108711,0,Bonus
12108712,13,CT
12108713,10,CT
12108714,4,T
12108715,4,T
12108716,3,T
12108717,14,CT
12108718,9,CT
12108719,6,T
12108720,13,CT
12108721,14,CT
12108722,6,T
12108723,0,Bonus
12108724,8,CT
12108725,1,T
12108726,8,CT
12108727,4,T
12108728,1,T
12108729,9,CT
12108730,12,CT
12108731,7,T
12108732,8,CT
12108733,11,CT
12108734,10,CT
12108735,10,CT
12108736,10,CT
12108737,1,T
12108738,9,CT
12108739,2,T
12108740,11,CT
12108741,10,CT
12108742,14,CT
12108743,10,CT
12108744,6,T
12108745,3,T
12108746,7,T
12108747,13,CT
12108748,3,T
12108749,5,T
12108750,3,T
12108751,7,T
12108752,11,CT
12108753,14,CT
12108754,10,CT
12108755,3,T
12108756,4,T
12108757,3,T
12108758,10,CT
12108759,5,T
12108760,7,T
12108761,8,CT
12108762,2,T
12108763,6,T
12108764,7,T
12108765,6,T
12108766,12,CT
12108767,14,CT
12108768,12,CT
12108769,6,T
12108770,1,T
12108771,6,T
12108772,13,CT
12108773,7,T
12108774,10,CT
12108775,8,CT
12108776,1,T
12108777,13,CT
12108778,14,CT
12108779,14,CT
12108780,9,CT
12108781,14,CT
12108782,4,T
12108783,5,T
12108784,0,Bonus
12108785,14,CT
12108786,8,CT
12108787,0,Bonus
12108788,0,Bonus
12108789,12,CT
12108790,11,CT
12108791,11,CT
12108792,5,T
12108793,13,CT
12108794,8,CT
12108795,14,CT
12108796,1,T
12108797,1,T
12108798,3,T
12108799,11,CT
12108800,12,CT
12108801,3,T
12108802,14,CT
12108803,2,T
12108804,5,T
12108805,9,CT
12108806,1,T
12108807,14,CT
12108808,5,T
12108809,4,T
12108810,8,CT
12108811,1,T
12108812,12,CT
12108813,0,Bonus
12108814,12,CT
12108815,13,CT
12108816,4,T
12108817,1,T
12108818,1,T
12108819,3,T
12108820,13,CT
12108821,4,T
12108822,4,T
12108823,0,Bonus
12108824,3,T
12108825,2,T
12108826,2,T
12108827,5,T
12108828,12,CT
12108829,5,T
12108830,14,CT
12108831,5,T
12108832,0,Bonus
12108833,8,CT
12108834,10,CT
12108835,3,T
12108836,4,T
12108837,3,T
12108838,5,T
12108839,11,CT
12108840,7,T
12108841,2,T
12108842,8,CT
12108843,10,CT
12108844,4,T
12108845,2,T
12108846,8,CT
12108847,7,T
12108848,2,T
12108849,10,CT
12108850,0,Bonus
12108851,4,T
12108852,12,CT
12108853,12,CT
12108854,1,T
12108855,3,T
12108856,2,T
12108857,3,T
12108858,6,T
12108859,5,T
12108860,7,T
12108861,9,CT
12108862,2,T
12108863,2,T
12108864,11,CT
12108865,8,CT
12108866,7,T
12108867,2,T
12108868,11,CT
12108869,9,CT
12108870,7,T
12108871,2,T
12108872,9,CT
12108873,14,CT
12108874,12,CT
12108875,10,CT
12108876,6,T
12108877,8,CT
12108878,6,T
12108879,2,T
12108880,7,T
12108881,0,Bonus
12108882,9,CT
12108883,10,CT
12108884,1,T
12108885,7,T
12108886,4,T
12108887,3,T
12108888,2,T
12108889,7,T
12108890,14,CT
12108891,7,T
12108892,8,CT
12108893,3,T
12108894,4,T
12108895,4,T
12108896,8,CT
12108897,7,T
12108898,11,CT
12108899,5,T
12108900,13,CT
12108901,1,T
12108902,4,T
12108903,0,Bonus
12108904,7,T
12108905,13,CT
12108906,8,CT
12108907,7,T
12108908,10,CT
12108909,14,CT
12108910,4,T
12108911,9,CT
12108912,5,T
12108913,5,T
12108914,1,T
12108915,8,CT
12108916,2,T
12108917,6,T
12108918,8,CT
12108919,4,T
12108920,4,T
12108921,2,T
12108922,8,CT
12108923,1,T
12108924,13,CT
12108925,7,T
12108926,8,CT
12108927,5,T
12108928,10,CT
12108929,10,CT
12108930,13,CT
12108931,11,CT
12108932,5,T
12108933,14,CT
12108934,3,T
12108935,1,T
12108936,0,Bonus
12108937,2,T
12108938,12,CT
12108939,13,CT
12108940,4,T
12108941,12,CT
12108942,10,CT
12108943,13,CT
12108944,0,Bonus
12108945,0,Bonus
12108946,14,CT
12108947,13,CT
12108948,12,CT
12108949,0,Bonus
12108950,3,T
12108951,1,T
12108952,10,CT
12108953,7,T
12108954,11,CT
12108955,10,CT
12108956,4,T
12108957,1,T
12108958,2,T
12108959,4,T
12108960,12,CT
12108961,6,T
12108962,5,T
12108963,1,T
12108964,4,T
12108965,7,T
12108966,3,T
12108967,11,CT
12108968,0,Bonus
12108969,0,Bonus
12108970,13,CT
12108971,4,T
12108972,2,T
12108973,9,CT
12108974,2,T
12108975,11,CT
12108976,1,T
12108977,11,CT
12108978,2,T
12108979,2,T
12108980,1,T
12108981,4,T
12108982,6,T
12108983,6,T
12108984,4,T
12108985,2,T
12108986,4,T
12108987,1,T
12108988,5,T
12108989,6,T
12108990,12,CT
12108991,8,CT
12108992,6,T
12108993,1,T
12108994,11,CT
12108995,1,T
12108996,6,T
12108997,1,T
12108998,2,T
12108999,11,CT
12109000,5,T
12109001,5,T
12109002,8,CT
12109003,1,T
12109004,5,T
12109005,12,CT
12109006,11,CT
12109007,11,CT
12109008,14,CT
12109009,12,CT
12109010,12,CT
12109011,9,CT
12109012,6,T
12109013,2,T
12109014,8,CT
12109015,13,CT
12109016,2,T
12109017,8,CT
12109018,5,T
12109019,8,CT
12109020,13,CT
12109021,4,T
12109022,10,CT
12109023,10,CT
12109024,2,T
12109025,7,T
12109026,0,Bonus
12109027,2,T
12109028,4,T
12109029,1,T
12109030,12,CT
12109031,0,Bonus
12109032,12,CT
12109033,3,T
12109034,1,T
12109035,8,CT
12109036,11,CT
12109037,10,CT
12109038,4,T
12109039,14,CT
12109040,0,Bonus
12109041,0,Bonus
12109042,9,CT
12109043,13,CT
12109044,13,CT
12109045,14,CT
12109046,14,CT
12109047,1,T
12109048,11,CT
12109049,14,CT
12109050,1,T
12109051,5,T
12109052,8,CT
12109053,8,CT
12109054,12,CT
12109055,8,CT
12109056,13,CT
12109057,6,T
12109058,1,T
12109059,1,T
12109060,4,T
12109061,9,CT
12109062,1,T
12109063,6,T
12109064,7,T
12109065,14,CT
12109066,10,CT
12109067,12,CT
12109068,0,Bonus
12109069,10,CT
12109070,9,CT
12109071,10,CT
12109072,0,Bonus
12109073,6,T
12109074,11,CT
12109075,0,Bonus
12109076,9,CT
12109077,13,CT
12109078,4,T
12109079,7,T
12109080,1,T
12109081,8,CT
12109082,13,CT
12109083,1,T
12109084,4,T
12109085,6,T
12109086,3,T
12109087,1,T
12109088,5,T
12109089,12,CT
12109090,5,T
12109091,0,Bonus
12109092,1,T
12109093,10,CT
12109094,8,CT
12109095,5,T
12109096,7,T
12109097,14,CT
12109098,0,Bonus
12109099,12,CT
12109100,6,T
12109101,6,T
12109102,9,CT
12109103,5,T
12109104,7,T
12109105,4,T
12109106,8,CT
12109107,12,CT
12109108,9,CT
12109109,10,CT
12109110,2,T
12109111,11,CT
12109112,14,CT
12109113,11,CT
12109114,2,T
12109115,14,CT
12109116,3,T
12109117,12,CT
12109118,11,CT
12109119,7,T
12109120,8,CT
12109121,12,CT
12109122,8,CT
12109123,0,Bonus
12109124,3,T
12109125,11,CT
12109126,10,CT
12109127,8,CT
12109128,12,CT
12109129,2,T
12109130,6,T
12109131,9,CT
12109132,11,CT
12109133,3,T
12109134,13,CT
12109135,11,CT
12109136,10,CT
12109137,7,T
12109138,11,CT
12109139,4,T
12109140,4,T
12109141,14,CT
12109142,2,T
12109143,13,CT
12109144,8,CT
12109145,5,T
12109146,12,CT
12109147,13,CT
12109148,5,T
12109149,3,T
12109150,8,CT
12109151,1,T
12109152,7,T
12109153,13,CT
12109154,4,T
12109155,4,T
12109156,9,CT
12109157,10,CT
12109158,8,CT
12109159,7,T
12109160,8,CT
12109161,11,CT
12109162,1,T
12109163,11,CT
12109164,1,T
12109165,3,T
12109166,9,CT
12109167,1,T
12109168,3,T
12109169,3,T
12109170,14,CT
12109171,0,Bonus
12109172,3,T
12109173,7,T
12109174,10,CT
12109175,14,CT
12109176,8,CT
12109177,14,CT
12109178,7,T
12109179,10,CT
12109180,6,T
12109181,3,T
12109182,8,CT
12109183,1,T
12109184,14,CT
12109185,14,CT
12109186,3,T
12109187,12,CT
12109188,2,T
12109189,4,T
12109190,9,CT
12109191,13,CT
12109192,12,CT
12109193,0,Bonus
12109194,11,CT
12109195,11,CT
12109196,0,Bonus
12109197,11,CT
12109198,6,T
12109199,4,T
12109200,7,T
12109201,8,CT
12109202,5,T
12109203,12,CT
12109204,14,CT
12109205,6,T
12109206,3,T
12109207,3,T
12109208,10,CT
12109209,10,CT
12109210,5,T
12109211,8,CT
12109212,10,CT
12109213,7,T
12109214,1,T
12109215,11,CT
12109216,6,T
12109217,11,CT
12109218,9,CT
12109219,2,T
12109220,7,T
12109221,1,T
12109222,1,T
12109223,11,CT
12109224,11,CT
12109225,12,CT
12109226,1,T
12109227,5,T
12109228,14,CT
12109229,6,T
12109230,5,T
12109231,1,T
12109232,4,T
12109233,2,T
12109234,2,T
12109235,8,CT
12109236,13,CT
12109237,11,CT
12109238,7,T
12109239,8,CT
12109240,12,CT
12109241,3,T
12109242,9,CT
12109243,11,CT
12109244,7,T
12109245,1,T
12109246,12,CT
12109247,14,CT
12109248,1,T
12109249,13,CT
12109250,6,T
12109251,5,T
12109252,9,CT
12109253,7,T
12109254,10,CT
12109255,7,T
12109256,4,T
12109257,10,CT
12109258,4,T
12109259,8,CT
12109260,8,CT
12109261,11,CT
12109262,7,T
12109263,11,CT
12109264,0,Bonus
12109265,5,T
12109266,8,CT
12109267,2,T
12109268,12,CT
12109269,10,CT
12109270,10,CT
12109271,11,CT
12109272,9,CT
12109273,2,T
12109274,4,T
12109275,3,T
12109276,10,CT
12109277,3,T
12109278,5,T
12109279,14,CT
12109280,6,T
12109281,13,CT
12109282,11,CT
12109283,10,CT
12109284,12,CT
12109285,14,CT
12109286,0,Bonus
12109287,6,T
12109288,12,CT
12109289,7,T
12109290,5,T
12109291,1,T
12109292,4,T
12109293,4,T
12109294,5,T
12109295,4,T
12109296,6,T
12109297,2,T
12109298,13,CT
12109299,3,T
12109300,10,CT
12109301,9,CT
12109302,10,CT
12109303,5,T
12109304,12,CT
12109305,0,Bonus
12109306,10,CT
12109307,10,CT
12109308,1,T
12109309,6,T
12109310,11,CT
12109311,6,T
12109312,3,T
12109313,9,CT
12109314,13,CT
12109315,5,T
12109316,8,CT
12109317,0,Bonus
12109318,3,T
12109319,2,T
12109320,6,T
12109321,14,CT
12109322,12,CT
12109323,5,T
12109324,9,CT
12109325,7,T
12109326,5,T
12109327,11,CT
12109328,7,T
12109329,2,T
12109330,2,T
12109331,12,CT
12109332,0,Bonus
12109333,6,T
12109334,6,T
12109335,9,CT
12109336,11,CT
12109337,0,Bonus
12109338,9,CT
12109339,3,T
12109340,8,CT
12109341,14,CT
12109342,14,CT
12109343,5,T
12109344,1,T
12109345,1,T
12109346,14,CT
12109347,6,T
12109348,3,T
12109349,10,CT
12109350,7,T
12109351,1,T
12109352,7,T
12109353,0,Bonus
12109354,13,CT
12109355,9,CT
12109356,6,T
12109357,3,T
12109358,9,CT
12109359,2,T
12109360,14,CT
12109361,8,CT
12109362,10,CT
12109363,8,CT
12109364,11,CT
12109365,4,T
12109366,12,CT
12109367,9,CT
12109368,6,T
12109369,9,CT
12109370,13,CT
12109371,8,CT
12109372,0,Bonus
12109373,13,CT
12109374,4,T
12109375,12,CT
12109376,7,T
12109377,6,T
12109378,12,CT
12109379,14,CT
12109380,7,T
12109381,1,T
12109382,2,T
12109383,12,CT
12109384,9,CT
12109385,10,CT
12109386,10,CT
12109387,5,T
12109388,8,CT
12109389,6,T
12109390,12,CT
12109391,1,T
12109392,10,CT
12109393,10,CT
12109394,3,T
12109395,5,T
12109396,9,CT
12109397,4,T
12109398,4,T
12109399,7,T
12109400,4,T
12109401,6,T
12109402,9,CT
12109403,9,CT
12109404,3,T
12109405,2,T
12109406,13,CT
12109407,0,Bonus
12109408,6,T
12109409,12,CT
12109410,12,CT
12109411,8,CT
12109412,11,CT
12109413,11,CT
12109414,14,CT
12109415,9,CT
12109416,2,T
12109417,4,T
12109418,4,T
12109419,14,CT
12109420,9,CT
12109421,9,CT
12109422,2,T
12109423,12,CT
12109424,0,Bonus
12109425,3,T
12109426,11,CT
12109427,11,CT
12109428,11,CT
12109429,5,T
12109430,10,CT
12109431,12,CT
12109432,9,CT
12109433,4,T
12109434,9,CT
12109435,0,Bonus
12109436,3,T
12109437,9,CT
12109438,2,T
12109439,10,CT
12109440,5,T
12109441,3,T
12109442,3,T
12109443,13,CT
12109444,1,T
12109445,12,CT
12109446,5,T
12109447,13,CT
12109448,4,T
12109449,10,CT
12109450,5,T
12109451,3,T
12109452,12,CT
12109453,5,T
12109454,13,CT
12109455,9,CT
12109456,10,CT
12109457,11,CT
12109458,11,CT
12109459,8,CT
12109460,14,CT
12109461,10,CT
12109462,11,CT
12109463,3,T
12109464,9,CT
12109465,9,CT
12109466,8,CT
12109467,8,CT
12109468,0,Bonus
12109469,5,T
12109470,5,T
12109471,3,T
12109472,14,CT
12109473,13,CT
12109474,0,Bonus
12109475,0,Bonus
12109476,6,T
12109477,11,CT
12109478,13,CT
12109479,13,CT
12109480,12,CT
12109481,8,CT
12109482,11,CT
12109483,9,CT
12109484,1,T
12109485,9,CT
12109486,12,CT
12109487,12,CT
12109488,14,CT
12109489,1,T
12109490,5,T
12109491,12,CT
12109492,8,CT
12109493,9,CT
12109494,11,CT
12109495,11,CT
12109496,6,T
12109497,9,CT
12109498,8,CT
12109499,11,CT
12109500,11,CT
12109501,5,T
12109502,14,CT
12109503,3,T
12109504,10,CT
12109505,13,CT
12109506,1,T
12109507,5,T
12109508,8,CT
12109509,14,CT
12109510,2,T
12109511,14,CT
12109512,12,CT
12109513,3,T
12109514,13,CT
12109515,1,T
12109516,6,T
12109517,11,CT
12109518,10,CT
12109519,9,CT
12109520,5,T
12109521,3,T
12109522,9,CT
12109523,2,T
12109524,1,T
12109525,6,T
12109526,1,T
12109527,4,T
12109528,12,CT
12109529,11,CT
12109530,5,T
12109531,4,T
12109532,8,CT
12109533,10,CT
12109534,5,T
12109535,5,T
12109536,4,T
12109537,7,T
12109538,1,T
12109539,12,CT
12109540,11,CT
12109541,6,T
12109542,6,T
12109543,6,T
12109544,12,CT
12109545,6,T
12109546,8,CT
12109547,6,T
12109548,4,T
12109549,13,CT
12109550,1,T
12109551,12,CT
12109552,7,T
12109553,2,T
12109554,8,CT
12109555,1,T
12109556,14,CT
12109557,10,CT
12109558,5,T
12109559,11,CT
12109560,10,CT
12109561,5,T
12109562,6,T
12109563,2,T
12109564,1,T
12109565,11,CT
12109566,14,CT
12109567,14,CT
12109568,6,T
12109569,1,T
12109570,4,T
12109571,13,CT
12109572,3,T
12109573,4,T
12109574,14,CT
12109575,10,CT
12109576,11,CT
12109577,14,CT
12109578,9,CT
12109579,10,CT
12109580,11,CT
12109581,13,CT
12109582,5,T
12109583,11,CT
12109584,13,CT
12109585,11,CT
12109586,13,CT
12109587,2,T
12109588,0,Bonus
12109589,2,T
12109590,9,CT
12109591,9,CT
12109592,3,T
12109593,4,T
12109594,2,T
12109595,10,CT
12109596,1,T
12109597,8,CT
12109598,9,CT
12109599,1,T
12109600,11,CT
12109601,7,T
12109602,5,T
12109603,0,Bonus
12109604,10,CT
12109605,10,CT
12109606,5,T
12109607,7,T
12109608,14,CT
12109609,7,T
12109610,2,T
12109611,13,CT
12109612,10,CT
12109613,12,CT
12109614,12,CT
12109615,4,T
12109616,5,T
12109617,6,T
12109618,0,Bonus
12109619,12,CT
12109620,2,T
12109621,5,T
12109622,14,CT
12109623,4,T
12109624,5,T
12109625,12,CT
12109626,2,T
12109627,3,T
12109628,0,Bonus
12109629,1,T
12109630,12,CT
12109631,14,CT
12109632,0,Bonus
12109633,9,CT
12109634,5,T
12109635,3,T
12109636,13,CT
12109637,6,T
12109638,6,T
12109639,6,T
12109640,6,T
12109641,2,T
12109642,5,T
12109643,3,T
12109644,8,CT
12109645,10,CT
12109646,10,CT
12109647,14,CT
12109648,13,CT
12109649,1,T
12109650,7,T
12109651,6,T
12109652,9,CT
12109653,0,Bonus
12109654,2,T
12109655,0,Bonus
12109656,13,CT
12109657,13,CT
12109658,8,CT
12109659,3,T
12109660,4,T
12109661,0,Bonus
12109662,10,CT
12109663,6,T
12109664,9,CT
12109665,0,Bonus
12109666,12,CT
12109667,4,T
12109668,11,CT
12109669,9,CT
12109670,4,T
12109671,4,T
12109672,0,Bonus
12109673,12,CT
12109674,8,CT
12109675,8,CT
12109676,4,T
12109677,5,T
12109678,5,T
12109679,3,T
12109680,14,CT
12109681,11,CT
12109682,5,T
12109683,8,CT
12109684,2,T
12109685,7,T
12109686,4,T
12109687,9,CT
12109688,14,CT
12109689,9,CT
12109690,8,CT
12109691,12,CT
12109692,7,T
12109693,2,T
12109694,13,CT
12109695,13,CT
12109696,14,CT
12109697,1,T
12109698,5,T
12109699,0,Bonus
12109700,1,T
12109701,0,Bonus
12109702,9,CT
12109703,1,T
12109704,1,T
12109705,0,Bonus
12109706,0,Bonus
12109707,4,T
12109708,10,CT
12109709,11,CT
12109710,1,T
12109711,11,CT
12109712,12,CT
12109713,9,CT
12109714,7,T
12109715,1,T
12109716,8,CT
12109717,13,CT
12109718,5,T
12109719,2,T
12109720,6,T
12109721,11,CT
12109722,12,CT
12109723,10,CT
12109724,7,T
12109725,14,CT
12109726,8,CT
12109727,10,CT
12109728,10,CT
12109729,0,Bonus
12109730,9,CT
12109731,2,T
12109732,9,CT
12109733,5,T
12109734,0,Bonus
12109735,5,T
12109736,3,T
12109737,13,CT
12109738,6,T
12109739,12,CT
12109740,2,T
12109741,11,CT
12109742,11,CT
12109743,8,CT
12109744,12,CT
12109745,5,T
12109746,10,CT
12109747,9,CT
12109748,2,T
12109749,6,T
12109750,10,CT
12109751,9,CT
12109752,10,CT
12109753,13,CT
12109754,2,T
12109755,10,CT
12109756,10,CT
12109757,12,CT
12109758,8,CT
12109759,14,CT
12109760,11,CT
12109761,10,CT
12109762,3,T
12109763,11,CT
12109764,9,CT
12109765,6,T
12109766,6,T
12109767,14,CT
12109768,3,T
12109769,12,CT
12109770,3,T
12109771,11,CT
12109772,2,T
12109773,3,T
12109774,2,T
12109775,4,T
12109776,9,CT
12109777,8,CT
12109778,11,CT
12109779,7,T
12109780,9,CT
12109781,0,Bonus
12109782,7,T
