session_id,outcome,color
12093972,9,CT
12093973,14,CT
12093974,11,CT
12093975,7,T
12093976,3,T
12093977,4,T
12093978,8,CT
12093979,8,CT
12093980,1,T
12093981,8,CT
12093982,4,T
12093983,4,T
12093984,0,Bonus
12093985,5,T
12093986,5,T
12093987,7,T
12093988,3,T
12093989,9,CT
12093990,7,T
12093991,13,CT
12093992,7,T
12093993,2,T
12093994,14,CT
12093995,8,CT
12093996,2,T
12093997,4,T
12093998,2,T
12093999,12,CT
12094000,12,CT
12094001,4,T
12094002,12,CT
12094003,12,CT
12094004,2,T
12094005,14,CT
12094006,6,T
12094007,4,T
12094008,6,T
12094009,5,T
12094010,1,T
12094011,12,CT
12094012,8,CT
12094013,14,CT
12094014,2,T
12094015,5,T
12094016,4,T
12094017,10,CT
12094018,12,CT
12094019,7,T
12094020,5,T
12094021,14,CT
12094022,8,CT
12094023,1,T
12094024,9,CT
12094025,2,T
12094026,2,T
12094027,0,Bonus
12094028,8,CT
12094029,14,CT
12094030,4,T
12094031,0,Bonus
12094032,2,T
12094033,12,CT
12094034,8,CT
12094035,12,CT
12094036,0,Bonus
12094037,9,CT
12094038,3,T
12094039,4,T
12094040,1,T
12094041,1,T
12094042,2,T
12094043,8,CT
12094044,6,T
12094045,5,T
12094046,0,Bonus
12094047,5,T
12094048,13,CT
12094049,8,CT
12094050,13,CT
12094051,10,CT
12094052,12,CT
12094053,6,T
12094054,14,CT
12094055,9,CT
12094056,9,CT
12094057,6,T
12094058,11,CT
12094059,8,CT
12094060,14,CT
12094061,14,CT
12094062,10,CT
12094063,13,CT
12094064,11,CT
12094065,14,CT
12094066,10,CT
12094067,8,CT
12094068,2,T
12094069,7,T
12094070,13,CT
12094071,8,CT
12094072,14,CT
12094073,7,T
12094074,11,CT
12094075,5,T
12094076,12,CT
12094077,7,T
12094078,7,T
12094079,0,Bonus
12094080,6,T
12094081,6,T
12094082,9,CT
12094083,3,T
12094084,10,CT
12094085,7,T
12094086,10,CT
12094087,5,T
12094088,3,T
12094089,2,T
12094090,3,T
12094091,8,CT
12094092,3,T
12094093,1,T
12094094,6,T
12094095,11,CT
12094096,0,Bonus
12094097,3,T
12094098,0,Bonus
12094099,11,CT
12094100,10,CT
12094101,14,CT
12094102,0,Bonus
12094103,10,CT
12094104,13,CT
12094105,11,CT
12094106,13,CT
12094107,3,T
12094108,8,CT
12094109,2,T
12094110,6,T
12094111,0,Bonus
12094112,12,CT
12094113,11,CT
12094114,5,T
12094115,6,T
12094116,10,CT
12094117,14,CT
12094118,12,CT
12094119,3,T
12094120,10,CT
12094121,3,T
12094122,5,T
12094123,3,T
12094124,7,T
12094125,5,T
12094126,13,CT
12094127,11,CT
12094128,6,T
12094129,10,CT
12094130,14,CT
12094131,14,CT
12094132,11,CT
12094133,1,T
12094134,9,CT
12094135,5,T
12094136,7,T
12094137,12,CT
12094138,11,CT
12094139,5,T
12094140,2,T
12094141,5,T
12094142,7,T
12094143,13,CT
12094144,7,T
12094145,10,CT
12094146,6,T
12094147,6,T
12094148,13,CT
12094149,10,CT
12094150,12,CT
12094151,8,CT
12094152,11,CT
12094153,4,T
12094154,4,T
12094155,1,T
12094156,12,CT
12094157,1,T
12094158,4,T
12094159,6,T
12094160,9,CT
12094161,4,T
12094162,2,T
12094163,1,T
12094164,6,T
12094165,8,CT
12094166,7,T
12094167,6,T
12094168,12,CT
12094169,3,T
12094170,10,CT
12094171,7,T
12094172,7,T
12094173,2,T
12094174,6,T
12094175,12,CT
12094176,8,CT
12094177,9,CT
12094178,1,T
12094179,5,T
12094180,12,CT
12094181,4,T
12094182,0,Bonus
12094183,12,CT
12094184,7,T
12094185,7,T
12094186,1,T
12094187,2,T
12094188,8,CT
12094189,6,T
12094190,4,T
12094191,1,T
12094192,4,T
12094193,12,CT
12094194,14,CT
12094195,12,CT
12094196,12,CT
12094197,13,CT
12094198,9,CT
12094199,3,T
12094200,11,CT
12094201,3,T
12094202,9,CT
12094203,7,T
12094204,14,CT
12094205,10,CT
12094206,6,T
12094207,2,T
12094208,10,CT
12094209,0,Bonus
12094210,10,CT
12094211,9,CT
12094212,2,T
12094213,11,CT
12094214,9,CT
12094215,7,T
12094216,11,CT
12094217,11,CT
12094218,13,CT
12094219,7,T
12094220,5,T
12094221,14,CT
12094222,4,T
12094223,12,CT
12094224,2,T
12094225,2,T
12094226,6,T
12094227,3,T
12094228,5,T
12094229,3,T
12094230,13,CT
12094231,12,CT
12094232,7,T
12094233,5,T
12094234,2,T
12094235,13,CT
12094236,7,T
12094237,10,CT
12094238,3,T
12094239,7,T
12094240,13,CT
12094241,13,CT
12094242,4,T
12094243,0,Bonus
12094244,5,T
12094245,12,CT
12094246,9,CT
12094247,9,CT
12094248,5,T
12094249,5,T
12094250,7,T
12094251,6,T
12094252,12,CT
12094253,3,T
12094254,7,T
12094255,1,T
12094256,13,CT
12094257,7,T
12094258,13,CT
12094259,14,CT
12094260,10,CT
12094261,8,CT
12094262,3,T
12094263,9,CT
12094264,11,CT
12094265,7,T
12094266,8,CT
12094267,4,T
12094268,7,T
12094269,1,T
12094270,9,CT
12094271,8,CT
12094272,1,T
12094273,8,CT
12094274,14,CT
12094275,14,CT
12094276,9,CT
12094277,13,CT
12094278,7,T
12094279,12,CT
12094280,10,CT
12094281,2,T
12094282,8,CT
12094283,7,T
12094284,6,T
12094285,5,T
12094286,13,CT
12094287,12,CT
12094288,10,CT
12094289,0,Bonus
12094290,13,CT
12094291,2,T
12094292,1,T
12094293,11,CT
12094294,4,T
12094295,12,CT
12094296,10,CT
12094297,9,CT
12094298,11,CT
12094299,4,T
12094300,12,CT
12094301,13,CT
12094302,1,T
12094303,12,CT
12094304,3,T
12094305,13,CT
12094306,6,T
12094307,5,T
12094308,10,CT
12094309,3,T
12094310,12,CT
12094311,5,T
12094312,6,T
12094313,13,CT
12094314,13,CT
12094315,7,T
12094316,13,CT
12094317,14,CT
12094318,9,CT
12094319,6,T
12094320,4,T
12094321,1,T
12094322,13,CT
12094323,13,CT
12094324,9,CT
12094325,6,T
12094326,10,CT
12094327,12,CT
12094328,12,CT
12094329,6,T
12094330,0,Bonus
12094331,10,CT
12094332,7,T
12094333,13,CT
12094334,1,T
12094335,3,T
12094336,6,T
12094337,9,CT
12094338,11,CT
12094339,11,CT
12094340,14,CT
12094341,10,CT
12094342,5,T
12094343,5,T
12094344,4,T
12094345,7,T
12094346,6,T
12094347,0,Bonus
12094348,5,T
12094349,8,CT
12094350,0,Bonus
12094351,10,CT
12094352,1,T
12094353,3,T
12094354,11,CT
12094355,5,T
12094356,9,CT
12094357,7,T
12094358,8,CT
12094359,11,CT
12094360,14,CT
12094361,6,T
12094362,14,CT
12094363,1,T
12094364,9,CT
12094365,2,T
12094366,5,T
12094367,12,CT
12094368,9,CT
12094369,12,CT
12094370,0,Bonus
12094371,14,CT
12094372,8,CT
12094373,13,CT
12094374,9,CT
12094375,10,CT
12094376,8,CT
12094377,7,T
12094378,8,CT
12094379,14,CT
12094380,4,T
12094381,7,T
12094382,13,CT
12094383,8,CT
12094384,8,CT
12094385,6,T
12094386,3,T
12094387,7,T
12094388,7,T
12094389,3,T
12094390,7,T
12094391,4,T
12094392,14,CT
12094393,12,CT
12094394,7,T
12094395,9,CT
12094396,2,T
12094397,7,T
12094398,9,CT
12094399,2,T
12094400,5,T
12094401,8,CT
12094402,12,CT
12094403,4,T
12094404,11,CT
12094405,3,T
12094406,3,T
12094407,13,CT
12094408,0,Bonus
12094409,11,CT
12094410,10,CT
12094411,14,CT
12094412,1,T
12094413,1,T
12094414,12,CT
12094415,11,CT
12094416,9,CT
12094417,7,T
12094418,2,T
12094419,2,T
12094420,9,CT
12094421,9,CT
12094422,5,T
12094423,0,Bonus
12094424,6,T
12094425,0,Bonus
12094426,11,CT
12094427,12,CT
12094428,11,CT
12094429,5,T
12094430,14,CT
12094431,8,CT
12094432,14,CT
12094433,2,T
12094434,2,T
12094435,5,T
12094436,3,T
12094437,8,CT
12094438,10,CT
12094439,9,CT
12094440,5,T
12094441,5,T
12094442,11,CT
12094443,11,CT
12094444,14,CT
12094445,10,CT
12094446,13,CT
12094447,12,CT
12094448,5,T
12094449,3,T
12094450,1,T
12094451,12,CT
12094452,10,CT
12094453,8,CT
12094454,10,CT
12094455,5,T
12094456,7,T
12094457,14,CT
12094458,8,CT
12094459,10,CT
12094460,8,CT
12094461,3,T
12094462,5,T
12094463,5,T
12094464,5,T
12094465,2,T
12094466,0,Bonus
12094467,11,CT
12094468,3,T
12094469,3,T
12094470,11,CT
12094471,0,Bonus
12094472,5,T
12094473,12,CT
12094474,13,CT
12094475,4,T
12094476,8,CT
12094477,5,T
12094478,9,CT
12094479,2,T
12094480,12,CT
12094481,2,T
12094482,0,Bonus
12094483,0,Bonus
12094484,9,CT
12094485,9,CT
12094486,4,T
12094487,14,CT
12094488,13,CT
12094489,8,CT
12094490,13,CT
12094491,10,CT
12094492,6,T
12094493,1,T
12094494,12,CT
12094495,4,T
12094496,3,T
12094497,5,T
12094498,10,CT
12094499,9,CT
12094500,14,CT
12094501,4,T
12094502,8,CT
12094503,11,CT
12094504,2,T
12094505,5,T
12094506,11,CT
12094507,6,T
12094508,8,CT
12094509,10,CT
12094510,13,CT
12094511,10,CT
12094512,4,T
12094513,3,T
12094514,1,T
12094515,4,T
12094516,3,T
12094517,4,T
12094518,3,T
12094519,6,T
12094520,5,T
12094521,4,T
12094522,3,T
12094523,13,CT
12094524,5,T
12094525,0,Bonus
12094526,14,CT
12094527,9,CT
12094528,10,CT
12094529,5,T
12094530,10,CT
12094531,7,T
12094532,9,CT
12094533,10,CT
12094534,6,T
12094535,0,Bonus
12094536,9,CT
12094537,1,T
12094538,4,T
12094539,12,CT
12094540,7,T
12094541,7,T
12094542,0,Bonus
12094543,14,CT
12094544,11,CT
12094545,6,T
12094546,11,CT
12094547,7,T
12094548,0,Bonus
12094549,12,CT
12094550,9,CT
12094551,2,T
12094552,9,CT
12094553,14,CT
12094554,9,CT
12094555,10,CT
12094556,1,T
12094557,2,T
12094558,4,T
12094559,0,Bonus
12094560,3,T
12094561,13,CT
12094562,9,CT
12094563,6,T
12094564,9,CT
12094565,10,CT
12094566,3,T
12094567,3,T
12094568,6,T
12094569,8,CT
12094570,9,CT
12094571,12,CT
12094572,9,CT
12094573,5,T
12094574,9,CT
12094575,8,CT
12094576,0,Bonus
12094577,11,CT
12094578,9,CT
12094579,14,CT
12094580,2,T
12094581,12,CT
12094582,4,T
12094583,5,T
12094584,3,T
12094585,1,T
12094586,1,T
12094587,4,T
12094588,7,T
12094589,5,T
12094590,7,T
12094591,7,T
12094592,6,T
12094593,7,T
12094594,10,CT
12094595,4,T
12094596,11,CT
12094597,14,CT
12094598,13,CT
12094599,7,T
12094600,3,T
12094601,2,T
12094602,4,T
12094603,8,CT
12094604,6,T
12094605,13,CT
12094606,5,T
12094607,8,CT
12094608,14,CT
12094609,8,CT
12094610,4,T
12094611,11,CT
12094612,9,CT
12094613,9,CT
12094614,6,T
12094615,14,CT
12094616,4,T
12094617,13,CT
12094618,9,CT
12094619,6,T
12094620,7,T
12094621,10,CT
12094622,5,T
12094623,13,CT
12094624,10,CT
12094625,7,T
12094626,13,CT
12094627,12,CT
12094628,4,T
12094629,8,CT
12094630,5,T
12094631,3,T
12094632,8,CT
12094633,4,T
12094634,0,Bonus
12094635,10,CT
12094636,4,T
12094637,10,CT
12094638,11,CT
12094639,5,T
12094640,8,CT
12094641,4,T
12094642,4,T
12094643,8,CT
12094644,14,CT
12094645,6,T
12094646,11,CT
12094647,11,CT
12094648,2,T
12094649,12,CT
12094650,8,CT
12094651,7,T
12094652,10,CT
12094653,6,T
12094654,2,T
12094655,9,CT
12094656,1,T
12094657,5,T
12094658,14,CT
12094659,9,CT
12094660,12,CT
12094661,7,T
12094662,0,Bonus
12094663,4,T
12094664,14,CT
12094665,8,CT
12094666,6,T
12094667,1,T
12094668,4,T
12094669,11,CT
12094670,8,CT
12094671,2,T
12094672,7,T
12094673,0,Bonus
12094674,14,CT
12094675,4,T
12094676,8,CT
12094677,13,CT
12094678,2,T
12094679,14,CT
12094680,4,T
12094681,13,CT
12094682,9,CT
12094683,13,CT
12094684,9,CT
12094685,4,T
12094686,11,CT
12094687,2,T
12094688,9,CT
12094689,11,CT
12094690,4,T
12094691,0,Bonus
12094692,1,T
12094693,9,CT
12094694,7,T
12094695,11,CT
12094696,3,T
12094697,13,CT
12094698,12,CT
12094699,9,CT
12094700,0,Bonus
12094701,2,T
12094702,12,CT
12094703,7,T
12094704,10,CT
12094705,11,CT
12094706,9,CT
12094707,1,T
12094708,3,T
12094709,7,T
12094710,4,T
12094711,11,CT
12094712,2,T
12094713,1,T
12094714,12,CT
12094715,12,CT
12094716,9,CT
12094717,4,T
12094718,9,CT
12094719,7,T
12094720,8,CT
12094721,2,T
12094722,14,CT
12094723,11,CT
12094724,5,T
12094725,13,CT
12094726,6,T
12094727,2,T
12094728,11,CT
12094729,0,Bonus
12094730,5,T
12094731,10,CT
12094732,2,T
12094733,5,T
12094734,8,CT
12094735,12,CT
12094736,12,CT
12094737,8,CT
12094738,3,T
12094739,10,CT
12094740,5,T
12094741,4,T
12094742,6,T
12094743,12,CT
12094744,0,Bonus
12094745,14,CT
12094746,1,T
12094747,13,CT
12094748,1,T
12094749,3,T
12094750,6,T
12094751,11,CT
12094752,0,Bonus
12094753,6,T
12094754,14,CT
12094755,14,CT
12094756,4,T
12094757,0,Bonus
12094758,13,CT
12094759,5,T
12094760,8,CT
12094761,0,Bonus
12094762,5,T
12094763,14,CT
12094764,10,CT
12094765,0,Bonus
12094766,14,CT
12094767,0,Bonus
12094768,6,T
12094769,6,T
12094770,1,T
12094771,8,CT
12094772,5,T
12094773,4,T
12094774,3,T
12094775,5,T
12094776,8,CT
12094777,14,CT
12094778,6,T
12094779,13,CT
12094780,10,CT
12094781,10,CT
12094782,9,CT
12094783,5,T
12094784,5,T
12094785,0,Bonus
12094786,0,Bonus
12094787,8,CT
12094788,7,T
12094789,0,Bonus
12094790,0,Bonus
12094791,14,CT
12094792,7,T
12094793,9,CT
12094794,7,T
12094795,6,T
12094796,0,Bonus
12094797,10,CT
12094798,4,T
12094799,10,CT
12094800,6,T
12094801,5,T
12094802,4,T
12094803,13,CT
12094804,2,T
12094805,3,T
12094806,6,T
12094807,6,T
12094808,0,Bonus
12094809,6,T
12094810,4,T
12094811,8,CT
12094812,6,T
12094813,3,T
12094814,14,CT
12094815,0,Bonus
12094816,1,T
12094817,9,CT
12094818,11,CT
12094819,10,CT
12094820,3,T
12094821,4,T
12094822,13,CT
12094823,6,T
12094824,2,T
12094825,7,T
12094826,10,CT
12094827,1,T
12094828,3,T
12094829,1,T
12094830,8,CT
12094831,1,T
12094832,1,T
12094833,10,CT
12094834,6,T
12094835,9,CT
12094836,4,T
12094837,8,CT
12094838,2,T
12094839,7,T
12094840,1,T
12094841,5,T
12094842,2,T
12094843,9,CT
12094844,14,CT
12094845,0,Bonus
12094846,6,T
12094847,12,CT
12094848,8,CT
12094849,8,CT
12094850,1,T
12094851,14,CT
12094852,11,CT
12094853,3,T
12094854,11,CT
12094855,11,CT
12094856,9,CT
12094857,5,T
12094858,13,CT
12094859,9,CT
12094860,10,CT
12094861,11,CT
12094862,13,CT
12094863,8,CT
12094864,14,CT
12094865,4,T
12094866,4,T
12094867,4,T
12094868,0,Bonus
12094869,1,T
12094870,12,CT
12094871,0,Bonus
12094872,12,CT
12094873,14,CT
12094874,5,T
12094875,6,T
12094876,8,CT
12094877,9,CT
12094878,8,CT
12094879,10,CT
12094880,1,T
12094881,6,T
12094882,2,T
12094883,8,CT
12094884,3,T
12094885,7,T
12094886,13,CT
12094887,11,CT
12094888,1,T
12094889,14,CT
12094890,6,T
12094891,5,T
12094892,5,T
12094893,14,CT
12094894,10,CT
12094895,6,T
12094896,8,CT
12094897,0,Bonus
12094898,5,T
12094899,14,CT
12094900,7,T
12094901,1,T
12094902,9,CT
12094903,12,CT
12094904,9,CT
12094905,2,T
12094906,0,Bonus
12094907,14,CT
12094908,6,T
12094909,11,CT
12094910,1,T
12094911,1,T
12094912,11,CT
12094913,2,T
12094914,3,T
12094915,8,CT
12094916,3,T
12094917,2,T
12094918,2,T
12094919,11,CT
12094920,5,T
12094921,12,CT
12094922,11,CT
12094923,14,CT
12094924,6,T
12094925,12,CT
12094926,8,CT
12094927,13,CT
12094928,7,T
12094929,8,CT
12094930,6,T
12094931,10,CT
12094932,12,CT
12094933,4,T
12094934,10,CT
12094935,3,T
12094936,10,CT
12094937,1,T
12094938,3,T
12094939,5,T
12094940,9,CT
12094941,8,CT
12094942,0,Bonus
12094943,10,CT
12094944,7,T
12094945,9,CT
12094946,14,CT
12094947,2,T
12094948,9,CT
12094949,8,CT
12094950,8,CT
12094951,11,CT
12094952,13,CT
12094953,7,T
12094954,13,CT
12094955,14,CT
12094956,10,CT
12094957,4,T
12094958,13,CT
12094959,0,Bonus
12094960,1,T
12094961,2,T
12094962,8,CT
12094963,0,Bonus
12094964,13,CT
12094965,4,T
12094966,13,CT
12094967,0,Bonus
12094968,12,CT
12094969,10,CT
12094970,1,T
12094971,11,CT
12094972,11,CT
12094973,6,T
12094974,11,CT
12094975,13,CT
12094976,12,CT
12094977,11,CT
12094978,5,T
12094979,14,CT
12094980,5,T
12094981,10,CT
12094982,0,Bonus
12094983,9,CT
12094984,8,CT
12094985,10,CT
12094986,4,T
12094987,13,CT
12094988,7,T
12094989,1,T
12094990,14,CT
12094991,11,CT
12094992,3,T
12094993,1,T
12094994,12,CT
12094995,5,T
12094996,0,Bonus
12094997,5,T
12094998,12,CT
12094999,7,T
12095000,2,T
12095001,13,CT
12095002,3,T
12095003,6,T
12095004,9,CT
12095005,8,CT
12095006,0,Bonus
12095007,12,CT
12095008,1,T
12095009,9,CT
12095010,4,T
12095011,14,CT
12095012,13,CT
12095013,0,Bonus
12095014,6,T
12095015,0,Bonus
12095016,13,CT
12095017,10,CT
12095018,6,T
12095019,5,T
12095020,11,CT
12095021,14,CT
12095022,6,T
12095023,4,T
12095024,4,T
12095025,11,CT
12095026,1,T
12095027,3,T
12095028,7,T
12095029,3,T
12095030,3,T
12095031,8,CT
12095032,12,CT
12095033,1,T
12095034,13,CT
12095035,9,CT
12095036,5,T
12095037,7,T
12095038,0,Bonus
12095039,6,T
12095040,3,T
12095041,10,CT
12095042,6,T
12095043,13,CT
12095044,6,T
12095045,3,T
12095046,11,CT
12095047,4,T
12095048,9,CT
12095049,8,CT
12095050,6,T
12095051,5,T
12095052,6,T
12095053,2,T
12095054,10,CT
12095055,13,CT
12095056,2,T
12095057,5,T
12095058,1,T
12095059,11,CT
12095060,4,T
12095061,2,T
12095062,2,T
12095063,7,T
12095064,12,CT
12095065,3,T
12095066,11,CT
12095067,4,T
12095068,0,Bonus
12095069,11,CT
12095070,6,T
12095071,1,T
12095072,1,T
12095073,13,CT
12095074,12,CT
12095075,1,T
12095076,12,CT
12095077,4,T
12095078,14,CT
12095079,8,CT
12095080,9,CT
12095081,11,CT
12095082,2,T
12095083,10,CT
12095084,9,CT
12095085,11,CT
12095086,7,T
12095087,13,CT
12095088,6,T
12095089,6,T
12095090,2,T
12095091,11,CT
12095092,6,T
12095093,12,CT
12095094,3,T
12095095,9,CT
12095096,12,CT
12095097,9,CT
12095098,14,CT
12095099,0,Bonus
12095100,5,T
12095101,1,T
12095102,10,CT
12095103,11,CT
12095104,6,T
12095105,14,CT
12095106,12,CT
12095107,1,T
12095108,9,CT
12095109,0,Bonus
12095110,8,CT
12095111,2,T
12095112,0,Bonus
12095113,14,CT
12095114,0,Bonus
12095115,12,CT
12095116,13,CT
12095117,0,Bonus
12095118,0,Bonus
12095119,6,T
12095120,10,CT
12095121,9,CT
12095122,10,CT
12095123,2,T
12095124,12,CT
12095125,1,T
12095126,4,T
12095127,8,CT
12095128,10,CT
12095129,1,T
12095130,10,CT
12095131,11,CT
12095132,11,CT
12095133,12,CT
12095134,3,T
12095135,2,T
12095136,7,T
12095137,10,CT
12095138,12,CT
12095139,5,T
12095140,1,T
12095141,1,T
12095142,0,Bonus
12095143,7,T
12095144,6,T
12095145,6,T
12095146,7,T
12095147,1,T
12095148,13,CT
12095149,11,CT
12095150,6,T
12095151,11,CT
12095152,4,T
12095153,14,CT
12095154,9,CT
12095155,10,CT
12095156,6,T
12095157,5,T
12095158,1,T
12095159,12,CT
12095160,9,CT
12095161,3,T
12095162,12,CT
12095163,1,T
12095164,9,CT
12095165,8,CT
12095166,9,CT
12095167,4,T
12095168,8,CT
12095169,9,CT
12095170,6,T
12095171,14,CT
12095172,0,Bonus
12095173,2,T
12095174,13,CT
12095175,14,CT
12095176,12,CT
12095177,1,T
12095178,4,T
12095179,4,T
12095180,1,T
12095181,0,Bonus
12095182,7,T
12095183,14,CT
12095184,2,T
12095185,4,T
12095186,6,T
12095187,8,CT
12095188,13,CT
12095189,10,CT
12095190,7,T
12095191,2,T
12095192,3,T
12095193,0,Bonus
12095194,1,T
12095195,11,CT
12095196,14,CT
12095197,13,CT
12095198,12,CT
12095199,4,T
12095200,6,T
12095201,9,CT
12095202,7,T
12095203,12,CT
12095204,12,CT
12095205,3,T
12095206,10,CT
12095207,4,T
12095208,5,T
12095209,1,T
12095210,14,CT
12095211,7,T
12095212,3,T
12095213,11,CT
12095214,8,CT
12095215,7,T
12095216,3,T
12095217,12,CT
12095218,7,T
12095219,12,CT
12095220,3,T
12095221,2,T
12095222,2,T
12095223,10,CT
12095224,12,CT
12095225,3,T
12095226,11,CT
12095227,8,CT
12095228,9,CT
12095229,6,T
12095230,5,T
12095231,6,T
12095232,14,CT
12095233,6,T
12095234,8,CT
12095235,10,CT
12095236,2,T
12095237,0,Bonus
12095238,9,CT
12095239,12,CT
12095240,2,T
12095241,11,CT
12095242,2,T
12095243,12,CT
12095244,13,CT
12095245,14,CT
12095246,3,T
12095247,8,CT
12095248,8,CT
12095249,8,CT
12095250,2,T
12095251,2,T
12095252,7,T
12095253,12,CT
12095254,5,T
12095255,1,T
12095256,6,T
12095257,1,T
12095258,2,T
12095259,10,CT
12095260,2,T
12095261,5,T
12095262,0,Bonus
12095263,14,CT
12095264,13,CT
12095265,0,Bonus
12095266,14,CT
12095267,2,T
12095268,2,T
12095269,0,Bonus
12095270,4,T
12095271,3,T
12095272,9,CT
12095273,1,T
12095274,11,CT
12095275,1,T
12095276,12,CT
12095277,0,Bonus
12095278,8,CT
12095279,2,T
12095280,1,T
12095281,13,CT
12095282,14,CT
12095283,1,T
12095284,13,CT
12095285,7,T
12095286,7,T
12095287,7,T
12095288,3,T
12095289,12,CT
12095290,12,CT
12095291,5,T
12095292,14,CT
12095293,5,T
12095294,11,CT
12095295,2,T
12095296,8,CT
12095297,6,T
12095298,6,T
12095299,7,T
12095300,13,CT
12095301,1,T
12095302,10,CT
12095303,12,CT
12095304,11,CT
12095305,3,T
12095306,13,CT
12095307,1,T
12095308,4,T
12095309,13,CT
12095310,12,CT
12095311,3,T
12095312,12,CT
12095313,11,CT
12095314,14,CT
12095315,6,T
12095316,7,T
12095317,3,T
12095318,10,CT
12095319,13,CT
12095320,11,CT
12095321,4,T
12095322,12,CT
12095323,4,T
12095324,8,CT
12095325,3,T
12095326,6,T
12095327,8,CT
12095328,3,T
12095329,2,T
12095330,4,T
12095331,6,T
12095332,7,T
12095333,10,CT
12095334,12,CT
12095335,12,CT
12095336,11,CT
12095337,1,T
12095338,5,T
12095339,5,T
12095340,8,CT
12095341,12,CT
12095342,8,CT
12095343,0,Bonus
12095344,7,T
12095345,4,T
12095346,10,CT
12095347,13,CT
12095348,9,CT
12095349,5,T
12095350,11,CT
12095351,10,CT
12095352,11,CT
12095353,0,Bonus
12095354,0,Bonus
12095355,13,CT
12095356,12,CT
12095357,10,CT
12095358,12,CT
12095359,0,Bonus
12095360,1,T
12095361,8,CT
12095362,1,T
12095363,12,CT
12095364,9,CT
12095365,14,CT
12095366,11,CT
12095367,3,T
12095368,13,CT
12095369,5,T
12095370,4,T
12095371,6,T
12095372,9,CT
12095373,5,T
12095374,14,CT
12095375,13,CT
12095376,5,T
12095377,10,CT
12095378,4,T
12095379,4,T
12095380,4,T
12095381,3,T
12095382,7,T
12095383,12,CT
12095384,10,CT
12095385,8,CT
12095386,7,T
12095387,6,T
12095388,14,CT
12095389,12,CT
12095390,5,T
12095391,8,CT
12095392,6,T
12095393,6,T
12095394,5,T
12095395,11,CT
12095396,1,T
12095397,5,T
12095398,5,T
12095399,4,T
12095400,6,T
12095401,5,T
12095402,7,T
12095403,3,T
12095404,1,T
12095405,11,CT
12095406,5,T
12095407,12,CT
12095408,10,CT
12095409,7,T
12095410,8,CT
12095411,1,T
12095412,8,CT
12095413,6,T
12095414,2,T
12095415,7,T
12095416,8,CT
12095417,6,T
12095418,12,CT
12095419,0,Bonus
12095420,8,CT
12095421,12,CT
12095422,11,CT
12095423,7,T
12095424,7,T
12095425,1,T
12095426,12,CT
12095427,2,T
12095428,8,CT
12095429,10,CT
12095430,2,T
12095431,1,T
12095432,12,CT
12095433,2,T
12095434,12,CT
12095435,4,T
12095436,7,T
12095437,8,CT
12095438,8,CT
12095439,14,CT
12095440,5,T
